"id","name","startdate","enddate","tags","lat","lng"
"1083306","""Genealogy: Trace Your Ancestors""","2018-06-19T18:30:00-07:00","2018-06-19T20:00:00-07:00","[""Other""]","49.27966840000001",-123.1154772
"1083231","""Brazilan Party""","2018-06-15T21:30:00-07:00","2018-06-15T21:30:00-07:00","[""Nightlife"", ""Dance""]","49.2042321",-122.9067783
"1083286","""Municipal Politics Chat Night""","2018-05-31T18:00:00-07:00","2018-05-31T18:00:00-07:00","[""Activism""]","49.2847251",-123.0967432
"1083326","""Mini-Little Yoga""","2018-06-17T13:30:00-07:00","2018-06-17T14:30:00-07:00","[""Kids' Stuff""]","49.2802095",-123.1008291
"1083246","""Foreign Lands""","2018-05-31T11:00:00-07:00","2018-06-24T17:00:00-07:00","[""Galleries""]","49.2719371",-123.1353236
"1083296","""Friday Night at the Movies""","2018-06-15T18:00:00-07:00","2018-06-29T21:00:00-07:00","[""Film""]","49.26430999999999",-123.10041
"1083426","""Brejera""","2018-05-31T21:00:00-07:00","2018-05-31T21:00:00-07:00","[""Concerts"", ""Food & Drink""]","49.28103369999999",-123.1041914
"1083446","""Northern Spotted Owl Pub Night""","2018-06-14T20:00:00-07:00","2018-06-14T23:00:00-07:00","[""Fundraisers & Charity""]","49.23695739999999",-122.8719388
"1083351","""A New Path to the Waterfall""","2018-06-14T17:30:00-07:00","2018-06-14T19:00:00-07:00","[""Galleries"", ""Performing Arts""]","49.2800051",-123.0920898
"1083226","""Sunset Cinema""","2018-07-18T20:30:00-07:00","2018-08-08T23:30:00-07:00","[""Film"", ""Other""]","49.2798747",-123.1124716
"1083591","""The Reluctants""","2018-06-20T20:00:00-07:00","2018-06-20T23:00:00-07:00","[""Concerts""]","49.2773031",-123.0660697
"1083601","""Taboo Revue""","2018-06-22T20:00:00-07:00","2018-06-22T23:30:00-07:00","[""Comedy"", ""Dance""]","49.2773031",-123.0660697
"1083551","""Vancouver Canadian&#039;s Annual Father&#039;s Day Catch""","2018-06-17T13:00:00-07:00","2018-06-17T15:00:00-07:00","[""Sports"", ""Kids' Stuff""]","49.2426705",-123.1067115
"1083481","""Between Time and Space Closing Reception""","2018-07-07T18:00:00-07:00","2018-07-07T18:00:00-07:00","[""Galleries""]","49.2795577",-123.0746764
"1083461","""Between Time and Space""","2018-07-05T00:00:00-07:00","2018-07-07T00:00:00-07:00","[""Galleries""]","49.2795577",-123.0746764
"1083466","""Collage Workshop""","2018-07-05T18:00:00-07:00","2018-07-05T20:00:00-07:00","[""Galleries""]","49.2795577",-123.0746764
"1083471","""Future of Food""","2018-07-06T18:00:00-07:00","2018-07-06T20:00:00-07:00","[""Forums & Talks"", ""Food & Drink""]","49.2795577",-123.0746764
"1083491","""Blogger Clothing Sale + Sonya Lee Sample Sale""","2018-06-10T11:00:00-07:00","2018-06-10T16:00:00-07:00","[""Markets"", ""Attractions""]","49.2807171",-123.1020977
"1083581","""Richard Inman/Dennis Bouwman""","2018-06-06T20:00:00-07:00","2018-06-06T23:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2773031",-123.0660697
"1083606","""Jack Garton""","2018-06-30T20:00:00-07:00","2018-06-30T23:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2773031",-123.0660697
"1083781","""Toque Flamenco""","2018-06-02T20:30:00-07:00","2018-06-02T20:30:00-07:00","[""Nightlife"", ""Performing Arts""]","49.2543709",-123.1149523
"1083571","""Sing Elle King &amp; Vance Joy in Kitsilano""","2018-06-06T19:30:00-07:00","2018-06-06T21:00:00-07:00","[""Performing Arts"", ""Nightlife""]","49.2630426",-123.1762351
"1083636","""Dirk Quinn Band""","2018-07-01T21:00:00-07:00","2018-07-01T21:00:00-07:00","[""Concerts""]","49.2837867",-123.1040238
"1083516","""It&#039;s OK to not be OK""","2018-06-26T18:45:00-07:00","2018-06-26T20:30:00-07:00","[""Forums & Talks"", ""Fundraisers & Charity""]","49.2802095",-123.1008291
"1083666","""We Are All Animals""","2018-06-14T19:00:00-07:00","2018-06-14T19:00:00-07:00","[""Forums & Talks"", ""Activism""]","49.2966115",-123.1342936
"1083651","""Character and Movement""","2018-06-24T09:00:00-07:00","2018-06-23T18:00:00-07:00","[""Film"", ""Performing Arts""]","49.2691257",-123.0144107
"1083681","""From Where We Stand | Pescaderia | Être Fleur Bleue""","2018-07-12T00:00:00-07:00","2018-08-09T00:00:00-07:00","[""Galleries""]","49.2763628",-122.857152
"1083656","""Blues For Coast Mental Health""","2018-07-14T20:00:00-07:00","2018-07-14T20:00:00-07:00","[""Concerts"", ""Fundraisers & Charity""]","49.2448511",-123.1010551
"1083776","""Saint Joan""","2018-06-18T19:00:00-07:00","2018-06-28T22:00:00-07:00","[""Theatre""]","49.2306582",-122.9134921
"1083736","""Bone Appetit""","2018-06-15T18:30:00-07:00","2018-06-15T21:00:00-07:00","[""Fundraisers & Charity""]","49.2885224",-123.1206594
"1084126","""Wallgrin""","2018-07-05T20:30:00-07:00","2018-07-05T20:30:00-07:00","[""Concerts"", ""Performing Arts""]","49.26425889999999",-123.1011823
"1084176","""Jog for the Bog""","2018-07-22T08:00:00-07:00","2018-07-22T11:00:00-07:00","[""Other""]","49.1486494",-122.9363338
"1083876","""Fire &amp; Light Night 2018""","2018-08-04T18:00:00-07:00","2018-08-04T22:00:00-07:00","[""Attractions"", ""Fundraisers & Charity""]","49.2775369",-123.1476764
"1083896","""Boobs &amp; Berries Daytime Rave-B-Q""","2018-06-09T15:00:00-07:00","2018-06-09T21:00:00-07:00","[""Dance"", ""Festivals""]","49.2683086",-123.2578897
"1083911","""Dangerous Hope: Canada’s Betrayal of Democracy in Haiti""","2018-06-14T18:00:00-07:00","2018-06-14T21:00:00-07:00","[""Film"", ""Forums & Talks""]","49.28451159999999",-123.1116016
"1083741","""Making Kefir (milk)""","2018-07-07T09:00:00-07:00","2018-07-07T11:00:00-07:00","[""Food & Drink""]","49.2274099",-123.0443906
"1083961","""Wildlife Pub Trivia Night""","2018-06-13T19:30:00-07:00","2018-06-13T21:30:00-07:00","[""Nightlife"", ""Food & Drink""]","49.2800364",-123.1252786
"1083846","""Vows Workshop with Young, Hip, &amp; Married""","2018-06-20T06:45:00-07:00","2018-06-20T19:45:00-07:00","[""Forums & Talks""]","49.2791006",-123.1147411
"1083841","""Cabin Fever""","2018-06-09T00:00:00-07:00","2018-09-30T00:00:00-07:00","[""Galleries""]","49.2830077",-123.1208179
"1083986","""Can We End the Global Water Crisis?""","2018-06-20T17:30:00-07:00","2018-06-20T19:00:00-07:00","[""Other""]","49.2903197",-123.1174984
"1084016","""Damasco Soul System""","2018-06-07T21:00:00-07:00","2018-06-07T21:00:00-07:00","[""Performing Arts"", ""Concerts""]","49.2703067",-123.0693175
"1083881","""Pop-Up Comedy Jam""","2018-06-05T20:00:00-07:00","2018-06-05T21:30:00-07:00","[""Comedy"", ""Performing Arts""]","49.2660509",-123.0694337
"1083981","""KONELĪNE: our land beautiful""","2018-06-19T18:30:00-07:00","2018-06-19T21:00:00-07:00","[""Film""]","49.2903197",-123.1174984
"1083921","""Winnie Mandela: Under Apartheid""","2018-06-04T18:00:00-07:00","2018-06-04T20:00:00-07:00","[""Film"", ""Forums & Talks""]","49.28451159999999",-123.1116016
"1083996","""Between a Rock and a Hard Place: Communicating Geohazards to the Public""","2018-06-18T17:30:00-07:00","2018-06-18T19:00:00-07:00","[""Other""]","49.2903197",-123.1174984
"1083976","""Sustainability Sunday""","2018-06-17T10:00:00-07:00","2018-06-17T14:00:00-07:00","[""Other""]","49.2903197",-123.1174984
"1084191","""South Granville Art Walk""","2018-06-16T10:00:00-07:00","2018-06-16T17:00:00-07:00","[""Galleries"", ""Forums & Talks""]","49.2585016",-123.1391355
"1083851","""Frontier Modernism""","2018-06-16T15:00:00-07:00","2018-06-16T15:00:00-07:00","[""Forums & Talks"", ""Galleries""]","49.2830077",-123.1208179
"1083861","""David Milne: Modern Painting""","2018-06-16T00:00:00-07:00","2018-09-09T00:00:00-07:00","[""Galleries""]","49.2830077",-123.1208179
"1084566","""FUBAR Roller Jam""","2018-06-17T12:00:00-07:00","2018-06-17T18:00:00-07:00","[""Fundraisers & Charity""]","49.2820134",-123.1208172
"1084301","""Father’s Day Appreciation Concert""","2018-06-17T17:00:00-07:00","2018-06-17T17:00:00-07:00","[]","49.2193185",-123.0678688
"1084936","""Father&#039;s Day at the Market""","2018-06-17T13:00:00-07:00","2018-06-17T15:00:00-07:00","[""Food & Drink""]","49.310644",-123.0815602
"1084801","""Todd McLeish""","2018-06-18T19:00:00-07:00","2018-06-18T19:00:00-07:00","[""Literary/Books"", ""Galleries""]","49.30425839999999",-123.1442522
"1084521","""tREX: the Renewable Energy Experience""","2018-06-16T11:00:00-07:00","2018-06-16T12:15:00-07:00","[""Other""]","49.27172090000001",-123.1053657
"1084751","""Burnaby Chalk Art Experience""","2018-06-16T11:00:00-07:00","2018-06-16T17:00:00-07:00","[""Festivals"", ""Performing Arts""]","49.2242567",-122.9967536
"1084456","""Rumors""","2018-08-14T20:00:00-07:00","2018-08-19T22:00:00-07:00","[""Performing Arts"", ""Theatre""]","49.058765",-122.8816039
"1084466","""Krystle Dos Santos""","2018-06-17T18:30:00-07:00","2018-06-17T22:00:00-07:00","[""Concerts"", ""Nightlife""]","49.2790453",-123.1230958
"1084461","""Miss Electricity""","2018-08-15T11:00:00-07:00","2018-08-19T12:00:00-07:00","[""Performing Arts"", ""Theatre""]","49.058765",-122.8816039
"1085116","""Los Blazetones""","2018-07-09T19:30:00-07:00","2018-07-09T21:00:00-07:00","[""Concerts""]","49.2439879",-123.0240601
"1084756","""Gibsons Landing Jazz Festival""","2018-06-15T00:00:00-07:00","2018-06-17T00:00:00-07:00","[""Festivals"", ""Performing Arts""]","49.7604377",-123.7643986
"1084661","""Liquid Labs""","2018-06-14T18:00:00-07:00","2018-06-14T20:00:00-07:00","[]","49.29248639999999",-123.1288927
"1084656","""TD Uptown Live Street Party""","2018-07-21T12:00:00-07:00","2018-07-21T21:00:00-07:00","[""Festivals""]","49.2127625",-122.9193481
"1084481","""Seeds of Knowledge""","2018-07-21T10:00:00-07:00","2018-07-21T14:00:00-07:00","[""Food & Drink"", ""Markets""]","49.2513842",-123.2374686
"1084671","""Jacob Seyer""","2018-07-21T19:00:00-07:00","2018-07-21T21:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2625101",-123.1124648
"1084786","""Michael Zilber Quartet""","2018-06-15T20:00:00-07:00","2018-06-15T20:00:00-07:00","[""Concerts""]","49.2781484",-123.1134225
"1084796","""B.C. Boys Choir and Ford Bend Boys Choir""","2018-06-13T19:00:00-07:00","2018-06-13T20:00:00-07:00","[""Performing Arts"", ""Concerts""]","49.3385596",-123.1043134
"1084766","""Martin Simpson""","2018-07-12T20:00:00-07:00","2018-07-12T20:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2630426",-123.1762351
"1084651","""A Taste of Summer at H Tasting Lounge""","2018-06-11T18:00:00-07:00","2018-06-11T20:00:00-07:00","[""Food & Drink""]","49.29248639999999",-123.1288927
"1085056","""Mr. Boogie Woogie""","2018-07-13T19:00:00-07:00","2018-07-13T19:00:00-07:00","[""Concerts"", ""Nightlife""]","49.02628199999999",-122.800763
"1084876","""King Princess""","2018-07-20T20:00:00-07:00","2018-07-20T20:00:00-07:00","[""Concerts""]","49.2604058",-123.0966757
"1084691","""Cocktail Invitational""","2018-07-08T18:00:00-07:00","2018-07-08T20:00:00-07:00","[""Food & Drink""]","49.29248639999999",-123.1288927
"1084746","""Intrepid Travel&#039;s Vegan Food Adventures Launch Party""","2018-06-12T19:00:00-07:00","2018-06-12T21:30:00-07:00","[""Food & Drink""]","49.2662038",-123.1054174
"1084251","""Sins of the City Walking Tour: Vice, Dice, and Opium Pipes""","2018-07-07T14:00:00-07:00","2018-08-25T14:00:00-07:00","[""Other""]","49.2820785",-123.098221
"1084236","""Ana Bon-Bon&#039;s Sundays for Sinners""","2018-06-10T16:30:00-07:00","2018-06-10T19:30:00-07:00","[""Concerts"", ""Nightlife""]","49.2849428",-123.0650904
"1084791","""Siris Cask Festival""","2018-06-10T12:00:00-07:00","2018-06-10T00:00:00-07:00","[""Food & Drink""]","49.260312",-123.09658
"1084316","""Zougla""","2018-07-07T20:45:00-07:00","2018-07-07T22:00:00-07:00","[""Concerts""]","49.2439879",-123.0240601
"1084771","""Laura Cortese &amp; the Dance Cards""","2018-07-06T20:00:00-07:00","2018-07-06T20:00:00-07:00","[""Concerts"", ""Performing Arts""]","49.2630426",-123.1762351
"1084226","""Just Dance: Co-exist""","2018-06-08T21:00:00-07:00","2018-06-08T21:00:00-07:00","[]","49.2679037",-123.1533575
"1084441","""Acrylic Painting Class""","2018-06-07T18:30:00-07:00","2018-06-07T21:30:00-07:00","[""Galleries"", ""Other""]","49.32338420000001",-123.1003374
"1085456","""Luxury Home &amp; Design Show""","2018-06-21T09:00:00-07:00","2018-06-24T18:00:00-07:00","[""Attractions""]","49.276585",-123.1116581
"1084406","""Mud Bay Celebrates 40 Years""","2018-06-09T00:00:00-07:00","2018-06-09T00:00:00-07:00","[""Concerts"", ""Dance""]","49.1042475",-122.8315078
"1084676","""Tenth &amp; Proper Warehouse Sale""","2018-06-08T15:00:00-07:00","2018-06-10T18:00:00-07:00","[""Other""]","49.262604",-123.1050449
"1084436","""Art Class: Mixed Media Bird Illustrations""","2018-06-06T18:30:00-07:00","2018-06-06T20:30:00-07:00","[""Galleries"", ""Other""]","49.32338420000001",-123.1003374
"1084231","""Ganga Giri""","2018-06-29T00:15:00-07:00","2018-06-29T00:15:00-07:00","[""Nightlife"", ""Concerts""]","49.2679037",-123.1533575
"1084741","""Interstitial: Science Innovations by Canadian Women""","2018-06-08T00:00:00-07:00","2018-06-22T00:00:00-07:00","[""Galleries""]","49.2664689",-123.11103
"1084941","""Outdoor Movie Night""","2018-09-01T20:00:00-07:00","2018-09-02T00:00:00-07:00","[""Film"", ""Theatre""]","49.310644",-123.0815602
"1084426","""Acrylic Painting Class""","2018-06-04T13:00:00-07:00","2018-06-04T15:30:00-07:00","[]","49.32338420000001",-123.1003374
"1084901","""Tyler Childers""","2018-11-01T21:00:00-07:00","2018-11-01T21:00:00-07:00","[""Concerts""]","49.281962",-123.0998865
"1084886","""Mitski""","2018-10-30T21:00:00-07:00","2018-10-30T21:00:00-07:00","[""Concerts""]","49.281962",-123.0998865
"1084976","""SummerFest 2018: Sunday Buskers""","2018-07-08T13:00:00-07:00","2018-09-02T15:00:00-07:00","[""Concerts"", ""Dance""]","49.310644",-123.0815602
"1084851","""shame""","2018-10-09T21:00:00-07:00","2018-10-09T21:00:00-07:00","[""Concerts""]","49.2773031",-123.0660697
"1084731","""Sense of Wonder Walk""","2018-06-24T13:00:00-07:00","2018-06-24T16:00:00-07:00","[""Attractions"", ""Other""]","49.17184839999999",-123.0956661
"1084871","""Tenacious D""","2018-12-13T19:30:00-08:00","2018-12-13T19:30:00-08:00","[""Concerts""]","49.2798747",-123.1124716
"1084296","""Greek Day on Broadway""","2018-06-24T11:00:00-07:00","2018-06-24T21:00:00-07:00","[""Festivals"", ""Food & Drink""]","49.270937",-123.162142
"1084541","""Burning Bodhi, DamnTheDevice, Super Distorter, Word Weapon""","2018-06-23T20:00:00-07:00","2018-06-23T20:00:00-07:00","[""Concerts""]","49.1980964",-122.8447596
"1084896","""Banners""","2018-10-26T21:00:00-07:00","2018-10-26T21:00:00-07:00","[""Concerts""]","49.2805555",-123.1207453
"1084626","""Month of Free Education""","2018-06-04T00:00:00-07:00","2018-06-30T00:00:00-07:00","[""Other""]","49.2859448",-123.1122271
"1084776","""Pacific Rim Basketball Classic""","2018-06-22T19:30:00-07:00","2018-06-22T19:30:00-07:00","[""Sports""]","49.2777744",-123.1085205
"1084511","""This Is Now""","2018-06-22T00:00:00-07:00","2018-06-30T00:00:00-07:00","[""Theatre"", ""Performing Arts""]","49.26559659999999",-123.1400696
"1084921","""Back to the Roots Tour""","2018-06-21T19:30:00-07:00","2018-06-21T19:30:00-07:00","[""Concerts""]","49.2828958",-123.1150214
"1084496","""National Indigenous Peoples Day Fundraiser &amp; Art Show""","2018-06-21T09:00:00-07:00","2018-06-22T09:00:00-07:00","[""Fundraisers & Charity"", ""Galleries""]","49.259773",-123.0700275
"1084906","""Crowville Cabaret""","2018-06-21T20:00:00-07:00","2018-06-21T20:00:00-07:00","[""Comedy"", ""Performing Arts""]","49.28302739999999",-123.0962677
"1084536","""Reborning""","2018-06-20T20:00:00-07:00","2018-06-29T21:30:00-07:00","[""Performing Arts""]","49.2805117",-123.1194312
"1084781","""All Together Healthy: Social Equity and the Future of BC’s Healthcare System""","2018-06-20T19:00:00-07:00","2018-06-20T20:30:00-07:00","[""Forums & Talks"", ""Literary/Books""]","49.28184419999999",-123.1081617
"1085216","""Squamish Nation 31st Annual Youth Powwow 2018""","2018-07-13T01:00:00-07:00","2018-07-15T23:00:00-07:00","[""Dance"", ""Festivals""]","49.3199956",-123.1270643
"1084951","""SummerFest 2018: Kids Yoga Saturdays""","2018-06-30T11:00:00-07:00","2018-09-01T12:00:00-07:00","[""Kids' Stuff"", ""Dance""]","49.310644",-123.0815602
"1085231","""Tracey Bell, 13 Divas in 69 Minutes""","2018-07-13T18:30:00-07:00","2018-07-13T21:30:00-07:00","[""Comedy"", ""Performing Arts""]","49.2794165",-123.1299374
"1084986","""SummerFest 2018: Salsa Fridays with Salsa Studio""","2018-06-29T17:30:00-07:00","2018-08-31T19:30:00-07:00","[""Dance""]","49.310644",-123.0815602
"1085156","""Just Dance: Solstice""","2018-06-22T21:00:00-07:00","2018-06-22T21:00:00-07:00","[""Dance"", ""Nightlife""]","44.2927957",-77.72068639999999
"1085031","""The Dark Eighties""","2018-06-23T21:00:00-07:00","2018-06-23T21:00:00-07:00","[""Dance"", ""Nightlife""]","49.2762313",-123.094565
"1085091","""The Steve Kozak Band""","2018-06-14T19:00:00-07:00","2018-06-14T22:00:00-07:00","[""Nightlife"", ""Food & Drink""]","49.2722947",-123.1548017
"1085261","""Dweezil Zappa""","2018-12-13T21:00:00-08:00","2018-12-13T21:00:00-08:00","[""Concerts""]","49.2805555",-123.1207453
"1085271","""Wild Nothing""","2018-10-31T21:00:00-07:00","2018-10-31T21:00:00-07:00","[""Concerts""]","49.281962",-123.0998865
"1085016","""Yoga with Live Setar""","2018-06-10T17:00:00-07:00","2018-06-24T18:15:00-07:00","[""Concerts""]","49.2802095",-123.1008291
"1085246","""Fidlar""","2018-10-29T21:00:00-07:00","2018-10-29T21:00:00-07:00","[""Concerts""]","49.2798086",-123.1216378
"1085101","""Whistler Writers Festival""","2018-10-11T00:00:00-07:00","2018-10-14T00:00:00-07:00","[""Festivals"", ""Literary/Books""]","50.1168071",-122.9456101
"1085086","""Steve Kozak Band""","2018-06-09T20:00:00-07:00","2018-06-09T00:00:00-07:00","[""Nightlife"", ""Dance""]","49.2810796",-123.0441015
"1085276","""SeaWheeze Sunset Festival""","2018-09-22T16:30:00-07:00","2018-09-22T16:30:00-07:00","[""Concerts""]","49.30425839999999",-123.1442522
"1085266","""IDLES""","2018-10-04T21:00:00-07:00","2018-10-04T21:00:00-07:00","[""Concerts""]","49.2809834",-123.0983592
"1085081","""Wednesday Night Blues &amp; Brews""","2018-06-06T19:30:00-07:00","2018-06-06T23:00:00-07:00","[""Nightlife"", ""Dance""]","49.2814583",-123.0951057
"1083936","""Angry &amp; Afraid: Comedy Waste Festival Edition""","2018-06-09T20:30:00-07:00","2018-06-09T20:30:00-07:00","[""Comedy"", ""Performing Arts""]","49.2481131",-123.1016289
"1084971","""SummerFest 2018: Kid&#039;s Extravaganza at the Market""","2018-08-18T10:00:00-07:00","2018-08-18T17:00:00-07:00","[""Kids' Stuff""]","49.310644",-123.0815602
"1085201","""Toque Flamenco""","2018-06-06T20:30:00-07:00","2018-06-06T20:30:00-07:00","[""Nightlife"", ""Performing Arts""]","49.2543709",-123.1149523
"1085076","""Ardent Tribe""","2018-06-08T21:30:00-07:00","2018-06-08T21:30:00-07:00","[""Nightlife"", ""Dance""]","49.27226169999999",-123.1343217
"1085251","""Yelawolf""","2018-08-18T21:30:00-07:00","2018-08-18T21:30:00-07:00","[""Concerts""]","49.2805555",-123.1207453
"1085236","""Human Flow""","2018-06-06T17:30:00-07:00","2018-06-06T20:30:00-07:00","[""Film"", ""Fundraisers & Charity""]","49.28170679999999",-123.1036391
"1085051","""Kal David &amp; Lauri Bono""","2018-07-20T07:15:00-07:00","2018-07-21T07:15:00-07:00","[""Concerts"", ""Nightlife""]","49.02628199999999",-122.800763
"1085221","""This Is Who I Am Art Show""","2018-06-05T00:00:00-07:00","2018-06-24T00:00:00-07:00","[""Galleries""]","49.47544389999999",-123.7584953
"1084956","""SummerFest 2018: Throwback with Tina and Elvis""","2018-07-14T13:00:00-07:00","2018-07-14T17:00:00-07:00","[""Concerts""]","49.310644",-123.0815602
"1085121","""South Van Big Band""","2018-06-24T16:30:00-07:00","2018-06-24T19:30:00-07:00","[""Concerts"", ""Nightlife""]","49.2632212",-123.1237549
"1085381","""Get and Keep the Relationship You Want""","2018-06-20T19:30:00-07:00","2018-06-20T21:30:00-07:00","[""Other""]","49.2633362",-123.1121779
"1085376","""Threesomes and Group Sex""","2018-06-19T19:30:00-07:00","2018-06-19T21:30:00-07:00","[""Other""]","49.2633362",-123.1121779
"1085401","""Nerd Nite V.37: Quantum Computing, Sci-Comm, and Planet Formation""","2018-06-20T19:00:00-07:00","2018-06-20T21:30:00-07:00","[""Forums & Talks""]","49.26425889999999",-123.1011823
"1085326","""Sky and Ground + Vancity Impact Talk""","2018-06-20T19:20:00-07:00","2018-06-20T20:50:00-07:00","[""Film""]","49.277062",-123.124918
"1085646","""Angels Wear White""","2018-07-27T18:30:00-07:00","2018-07-27T18:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085546","""The Drummer and the Keeper""","2018-06-16T17:45:00-07:00","2018-06-16T17:45:00-07:00","[""Film""]","49.277062",-123.124918
"1085641","""The Third Murder""","2018-07-27T20:40:00-07:00","2018-07-27T20:40:00-07:00","[""Film""]","49.277062",-123.124918
"1085671","""Columbia StrEAT Food Truck Fest""","2018-07-28T16:00:00-07:00","2018-07-28T22:00:00-07:00","[""Food & Drink""]","49.203895",-122.906557
"1085541","""The Girl in the Fog""","2018-06-15T18:30:00-07:00","2018-06-15T18:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085491","""Ava""","2018-06-15T20:50:00-07:00","2018-06-15T20:50:00-07:00","[""Film""]","49.277062",-123.124918
"1085581","""The Cartoony Concerto""","2018-07-22T15:30:00-07:00","2018-07-22T15:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085631","""Arrhythmia""","2018-07-20T20:10:00-07:00","2018-07-20T20:10:00-07:00","[""Film""]","49.277062",-123.124918
"1085621","""Her Stories: Kathleen Hepburn introduces Andrea Arnold&#039;s Fish Tank""","2018-07-26T19:15:00-07:00","2018-07-26T19:15:00-07:00","[""Film""]","49.277062",-123.124918
"1085661","""Kayak to Klemtu""","2018-07-21T17:50:00-07:00","2018-07-21T17:50:00-07:00","[""Film""]","49.277062",-123.124918
"1085731","""2018 Korean Culinary Competition""","2018-06-14T15:00:00-07:00","2018-06-14T15:00:00-07:00","[""Food & Drink""]","49.2815573",-123.1108429
"1085636","""Prodigals""","2018-07-21T20:00:00-07:00","2018-07-21T20:00:00-07:00","[""Film""]","49.277062",-123.124918
"1085351","""Strapping It On: Live Demo""","2018-06-12T19:30:00-07:00","2018-06-12T21:30:00-07:00","[""Other""]","49.2633362",-123.1121779
"1085681","""Mission Folk Music Festival""","2018-07-20T00:00:00-07:00","2018-06-22T00:00:00-07:00","[""Festivals"", ""Performing Arts""]","49.1374106",-122.2879367
"1085656","""The Lockpicker""","2018-07-17T18:30:00-07:00","2018-07-17T18:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085526","""Korean Film Festival: On the Beach At Night Alone""","2018-07-14T20:10:00-07:00","2018-07-14T20:10:00-07:00","[""Film""]","49.277062",-123.124918
"1085511","""How to Steal a Dog""","2018-07-14T18:00:00-07:00","2018-07-14T18:00:00-07:00","[""Film""]","49.277062",-123.124918
"1085516","""The Suspect""","2018-07-13T20:40:00-07:00","2018-07-13T20:40:00-07:00","[""Film""]","49.277062",-123.124918
"1085331","""Backside Love""","2018-06-11T19:30:00-07:00","2018-06-11T21:30:00-07:00","[""Other""]","49.2633362",-123.1121779
"1085521","""Korean Film Festival: The Suspect""","2018-07-13T20:40:00-07:00","2018-07-13T20:40:00-07:00","[""Film""]","49.277062",-123.124918
"1085316","""Instant Choir Sing 60’s Songs in East Van""","2018-06-12T19:00:00-07:00","2018-06-12T21:30:00-07:00","[""Performing Arts"", ""Nightlife""]","49.2773031",-123.0660697
"1085506","""The Face Reader""","2018-07-12T18:00:00-07:00","2018-07-12T18:00:00-07:00","[""Film""]","49.277062",-123.124918
"1085481","""Line 41""","2018-07-11T19:45:00-07:00","2018-07-11T19:45:00-07:00","[""Film""]","49.277062",-123.124918
"1085616","""Bell Media Hot Docs Showcase: Transformer""","2018-07-07T20:45:00-07:00","2018-07-07T20:45:00-07:00","[""Film""]","49.277062",-123.124918
"1085606","""Gurrumul""","2018-07-09T20:30:00-07:00","2018-07-09T20:30:00-07:00","[""Film""]","49.277062",-123.124918
"1086171","""Terra Vancouver - Dinner 02""","2018-06-25T18:00:00-07:00","2018-06-25T18:00:00-07:00","[""Food & Drink""]","49.2662038",-123.1054174
"1085591","""The Silver Branch""","2018-07-08T18:30:00-07:00","2018-07-08T18:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085566","""A Throw of Dice""","2018-07-10T19:00:00-07:00","2018-07-10T19:00:00-07:00","[""Film""]","49.277062",-123.124918
"1085601","""Afghan Cycles""","2018-07-07T18:30:00-07:00","2018-07-07T18:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085556","""Caetano Veloso, Wandering Heart""","2018-07-03T20:45:00-07:00","2018-07-03T20:45:00-07:00","[""Film""]","49.277062",-123.124918
"1085501","""Marlina the Murderer in Four Acts""","2018-07-06T20:15:00-07:00","2018-07-06T20:15:00-07:00","[""Film""]","49.277062",-123.124918
"1085586","""The Accountant of Auschwitz""","2018-07-06T18:30:00-07:00","2018-07-06T18:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085551","""La Carga""","2018-07-03T18:45:00-07:00","2018-07-03T18:45:00-07:00","[""Film""]","49.277062",-123.124918
"1085371","""Mune, le gardien de la lune""","2018-06-30T12:30:00-07:00","2018-06-30T12:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085241","""Of Things I Can&#039;t Unthink""","2018-06-07T00:00:00-07:00","2018-06-30T00:00:00-07:00","[""Galleries""]","49.2656851",-123.1387203
"1085361","""How to Have a Great Orgasm""","2018-06-18T19:30:00-07:00","2018-06-18T21:30:00-07:00","[""Other""]","49.2633362",-123.1121779
"1085451","""Surrey Pride Festival 2018""","2018-06-30T11:00:00-07:00","2018-06-30T15:00:00-07:00","[""Festivals""]","49.1843719",-122.8456002
"1085626","""Eye Eye""","2018-06-19T00:00:00-07:00","2019-04-27T00:00:00-07:00","[""Galleries"", ""Museums""]","49.2845416",-123.1116459
"1085571","""The Pat Chessell Band!""","2018-06-06T19:00:00-07:00","2018-06-06T19:00:00-07:00","[""Nightlife"", ""Concerts""]","49.265961",-123.2466381
"1085561","""The Gathering Festival: Indigenous Food Sovereignty""","2018-06-17T19:30:00-07:00","2018-06-17T19:30:00-07:00","[""Film""]","49.277062",-123.124918
"1085486","""American Animals""","2018-06-29T21:30:00-07:00","2018-06-29T21:30:00-07:00","[""Film""]","49.277062",-123.124918
